                    *********************************************************************************
                    *  Z= 28 A= 59: Positive-Parity Spin-dependent Level Density [MeV-1] for NI 59  *
  18.00  1.802  1.35E+07 5.97E+06 5.79E+07 4.67E+05 8.74E+05 9.82E+05 8.82E+05 7.42E+05 5.53E+05 4.41E+05 3.22E+05 2.36E+05 1.61E+05 1.16E+05 7.61E+04 5.00E+04 3.20E+04 1.87E+04 1.08E+04 3.13E+03 1.45E+03 5.84E+02 1.76E+02 1.58E+02 3.71E+01 3.43E+01 1.00E+01 7.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.851  2.09E+07 8.88E+06 8.65E+07 6.82E+05 1.32E+06 1.47E+06 1.30E+06 1.10E+06 8.07E+05 6.50E+05 4.73E+05 3.50E+05 2.39E+05 1.78E+05 1.19E+05 7.99E+04 5.31E+04 3.14E+04 1.86E+04 4.43E+03 1.83E+03 6.96E+02 2.08E+02 1.93E+02 4.52E+01 4.23E+01 1.19E+01 9.23E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.899  3.19E+07 1.32E+07 1.29E+08 9.97E+05 1.98E+06 2.21E+06 1.93E+06 1.63E+06 1.18E+06 9.59E+05 6.96E+05 5.19E+05 3.56E+05 2.72E+05 1.85E+05 1.28E+05 8.79E+04 5.28E+04 3.18E+04 6.28E+03 2.29E+03 8.08E+02 2.40E+02 2.28E+02 5.33E+01 5.02E+01 1.39E+01 1.11E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  2.014  9.32E+07 3.58E+07 3.54E+08 2.57E+06 5.49E+06 6.08E+06 5.15E+06 4.37E+06 3.02E+06 2.53E+06 1.82E+06 1.39E+06 9.57E+05 7.86E+05 5.64E+05 4.12E+05 3.11E+05 1.93E+05 1.22E+05 1.50E+04 4.05E+03 1.09E+03 3.20E+02 3.15E+02 7.36E+01 7.00E+01 1.87E+01 1.57E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  2.123  2.59E+08 9.72E+07 9.77E+08 6.64E+06 1.53E+07 1.68E+07 1.37E+07 1.17E+07 7.74E+06 6.67E+06 4.77E+06 3.70E+06 2.58E+06 2.27E+06 1.72E+06 1.33E+06 1.10E+06 7.07E+05 4.70E+05 3.57E+04 7.16E+03 1.37E+03 4.00E+02 4.03E+02 9.38E+01 8.98E+01 2.34E+01 2.03E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.326  2.31E+09 7.25E+08 7.63E+09 4.42E+07 1.18E+08 1.27E+08 9.75E+07 8.37E+07 5.10E+07 4.64E+07 3.27E+07 2.64E+07 1.87E+07 1.90E+07 1.59E+07 1.39E+07 1.37E+07 9.47E+06 6.95E+06 2.03E+05 2.24E+04 2.17E+03 5.59E+02 5.77E+02 1.34E+02 1.29E+02 3.30E+01 2.95E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.686  2.23E+11 4.34E+10 5.45E+11 1.96E+09 6.99E+09 7.32E+09 4.92E+09 4.29E+09 2.21E+09 2.25E+09 1.54E+09 1.35E+09 9.79E+08 1.33E+09 1.36E+09 1.51E+09 2.14E+09 1.70E+09 1.52E+09 6.60E+06 2.18E+05 5.42E+03 8.79E+02 9.27E+02 2.15E+02 2.09E+02 5.22E+01 4.80E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  3.003  1.05E+13 2.01E+12 1.99E+13 8.72E+10 4.16E+11 4.21E+11 2.48E+11 2.20E+11 9.59E+10 1.09E+11 7.25E+10 6.86E+10 5.14E+10 9.32E+10 1.17E+11 3.00E+09 4.27E+09 3.38E+09 3.03E+09 2.14E+08 2.12E+06 1.36E+04 1.20E+03 1.28E+03 2.96E+02 2.88E+02 7.13E+01 6.65E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.289  5.82E+14 1.12E+14 1.14E+15 3.87E+12 2.47E+13 2.43E+13 1.25E+13 1.13E+13 4.16E+12 5.27E+12 3.41E+12 3.50E+12 2.70E+12 6.53E+12 1.00E+13 5.98E+09 8.50E+09 6.75E+09 6.05E+09 6.93E+09 2.07E+07 3.39E+04 1.52E+03 1.63E+03 3.77E+02 3.67E+02 9.05E+01 8.49E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.553  3.35E+16 6.48E+15 7.04E+16 1.72E+14 1.47E+15 1.40E+15 6.32E+14 5.78E+14 1.80E+14 2.55E+14 1.61E+14 1.78E+14 1.41E+14 4.57E+14 8.57E+14 1.19E+10 1.70E+10 1.35E+10 1.21E+10 2.25E+11 2.02E+08 8.49E+04 1.92E+03 2.07E+03 4.58E+02 4.46E+02 1.10E+02 1.03E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.798  2.00E+18 3.86E+17 4.56E+18 7.63E+15 8.73E+16 8.04E+16 3.19E+16 2.97E+16 7.82E+15 1.23E+16 7.56E+15 9.07E+15 7.42E+15 3.20E+16 7.34E+16 2.37E+10 3.38E+10 2.68E+10 2.41E+10 7.28E+12 1.97E+09 2.12E+05 2.44E+03 2.64E+03 5.39E+02 5.26E+02 1.29E+02 1.22E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  4.029  1.24E+20 2.40E+19 3.12E+20 3.39E+17 5.19E+18 4.63E+18 1.61E+18 1.52E+18 3.39E+17 5.98E+17 3.56E+17 4.62E+17 3.89E+17 2.24E+18 6.29E+18 4.72E+10 6.74E+10 5.35E+10 4.81E+10 2.36E+14 1.92E+10 5.32E+05 3.08E+03 3.36E+03 6.20E+02 6.05E+02 1.48E+02 1.40E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  4.247  7.99E+21 1.55E+21 2.24E+22 1.50E+19 3.08E+20 2.66E+20 8.12E+19 7.80E+19 1.47E+19 2.89E+19 1.68E+19 2.36E+19 2.04E+19 1.57E+20 5.39E+20 9.39E+10 1.34E+11 1.07E+11 9.59E+10 7.65E+15 1.87E+11 1.33E+06 3.91E+03 4.28E+03 7.01E+02 6.84E+02 1.67E+02 1.59E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.454  5.39E+23 1.05E+23 1.67E+24 6.68E+20 1.83E+22 1.53E+22 4.10E+21 4.00E+21 6.38E+20 1.40E+21 7.89E+20 1.20E+21 1.07E+21 1.10E+22 4.62E+22 1.87E+11 2.68E+11 2.13E+11 1.91E+11 2.48E+17 1.82E+12 3.33E+06 4.95E+03 5.45E+03 7.82E+02 7.63E+02 1.86E+02 1.77E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.652  3.80E+25 7.39E+24 1.29E+26 2.96E+22 1.09E+24 8.83E+23 2.07E+23 2.05E+23 2.77E+22 6.79E+22 3.71E+22 6.11E+22 5.63E+22 7.69E+23 3.96E+24 3.72E+11 5.34E+11 4.25E+11 3.82E+11 8.04E+18 1.77E+13 8.33E+06 6.27E+03 6.95E+03 8.63E+02 8.43E+02 2.05E+02 1.96E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.842  2.79E+27 5.43E+26 1.03E+28 1.32E+24 6.47E+25 5.08E+25 1.04E+25 1.05E+25 1.20E+24 3.29E+24 1.75E+24 3.11E+24 2.95E+24 5.38E+25 3.39E+26 7.41E+11 1.06E+12 8.47E+11 7.62E+11 2.61E+20 1.73E+14 2.08E+07 7.94E+03 8.85E+03 9.44E+02 9.22E+02 2.25E+02 2.14E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  5.025  2.12E+29 4.13E+28 8.33E+29 5.84E+25 3.85E+27 2.93E+27 5.26E+26 5.39E+26 5.20E+25 1.59E+26 8.23E+25 1.59E+26 1.55E+26 3.77E+27 2.91E+28 1.48E+12 2.12E+12 1.69E+12 1.52E+12 8.45E+21 1.69E+15 5.21E+07 1.01E+04 1.13E+04 1.02E+03 1.00E+03 2.44E+02 2.33E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  5.201  1.66E+31 3.24E+30 6.85E+31 2.59E+27 2.29E+29 1.68E+29 2.66E+28 2.76E+28 2.26E+27 7.70E+27 3.87E+27 8.09E+27 8.13E+27 2.64E+29 2.49E+30 2.94E+12 4.23E+12 3.37E+12 3.03E+12 2.74E+23 1.64E+16 1.30E+08 1.27E+04 1.44E+04 1.11E+03 1.08E+03 2.63E+02 2.51E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.371  1.33E+33 2.60E+32 5.69E+33 1.15E+29 1.36E+31 9.70E+30 1.34E+30 1.42E+30 9.79E+28 3.73E+29 1.82E+29 4.12E+29 4.26E+29 1.85E+31 2.13E+32 5.85E+12 8.43E+12 6.72E+12 6.05E+12 8.88E+24 1.60E+17 3.26E+08 1.61E+04 1.83E+04 1.19E+03 1.17E+03 2.82E+02 2.70E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.537  1.08E+35 2.12E+34 4.77E+35 5.11E+30 8.08E+32 5.58E+32 6.76E+31 7.27E+31 4.24E+30 1.81E+31 8.58E+30 2.10E+31 2.24E+31 1.29E+33 1.83E+34 1.16E+13 1.68E+13 1.34E+13 1.21E+13 2.88E+26 1.56E+18 8.16E+08 2.04E+04 2.33E+04 1.29E+03 1.26E+03 3.01E+02 2.88E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.697  8.96E+36 1.75E+36 4.01E+37 2.27E+32 4.80E+34 3.21E+34 3.41E+33 3.73E+33 1.84E+32 8.74E+32 4.04E+32 1.07E+33 1.17E+33 9.05E+34 1.57E+36 2.32E+13 3.35E+13 2.67E+13 2.41E+13 9.33E+27 1.52E+19 2.04E+09 2.59E+04 2.97E+04 1.39E+03 1.36E+03 3.20E+02 3.07E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.853  7.47E+38 1.46E+38 3.39E+39 1.01E+34 2.86E+36 1.85E+36 1.72E+35 1.91E+35 7.98E+33 4.23E+34 1.90E+34 5.45E+34 6.16E+34 6.34E+36 1.34E+38 4.61E+13 6.68E+13 5.33E+13 4.81E+13 3.02E+29 1.48E+20 5.11E+09 3.28E+04 3.78E+04 1.50E+03 1.47E+03 3.39E+02 3.25E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  6.005  6.28E+40 1.23E+40 2.88E+41 4.47E+35 1.70E+38 1.07E+38 8.69E+36 9.80E+36 3.46E+35 2.05E+36 8.95E+35 2.78E+36 3.23E+36 4.44E+38 1.15E+40 9.18E+13 1.33E+14 1.06E+14 9.60E+13 9.80E+30 1.44E+21 1.28E+10 4.15E+04 4.82E+04 1.62E+03 1.58E+03 3.59E+02 3.43E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 28 A= 61: Negative-parity Spin-dependent Level Density [MeV-1] for NI 61  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.212  1.00E+00 4.34E+00 1.77E+01 2.00E+00 3.38E-01 1.83E+00 1.69E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.300  2.00E+00 4.59E+00 1.92E+01 1.67E+00 9.74E-01 1.81E+00 1.41E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.368  3.00E+00 5.01E+00 1.84E+01 2.14E+00 1.67E+00 1.08E+00 1.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.425  5.00E+00 5.72E+00 1.96E+01 2.86E+00 1.79E+00 9.56E-01 1.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.475  6.00E+00 6.21E+00 2.89E+01 1.43E+00 1.91E+00 2.38E+00 3.62E-01 1.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.520  8.00E+00 8.00E+00 3.56E+01 2.26E+00 2.38E+00 2.75E+00 4.83E-01 1.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.562  1.10E+01 1.23E+01 4.57E+01 5.36E+00 4.05E+00 2.27E+00 4.83E-01 1.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.601  1.40E+01 1.56E+01 6.91E+01 5.36E+00 4.31E+00 3.81E+00 1.40E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.637  1.90E+01 2.13E+01 1.14E+02 4.66E+00 5.50E+00 5.61E+00 3.66E+00 1.79E+00 1.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.671  2.50E+01 3.21E+01 1.59E+02 7.28E+00 1.09E+01 7.42E+00 4.62E+00 1.79E+00 1.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.704  3.60E+01 5.05E+01 2.32E+02 1.31E+01 2.02E+01 8.84E+00 5.57E+00 2.63E+00 1.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.736  4.90E+01 5.74E+01 2.81E+02 1.25E+01 2.16E+01 1.19E+01 7.85E+00 3.34E+00 1.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
